,method,fold,selected,metric,value
511,equal_impurity_centrality,1,19,MCC,0.19245008972987526
512,relevance_impurity_centrality,1,2,A,0.7
513,relevance_impurity_centrality,1,2,MCC,0.2
514,relevance_impurity_centrality,1,3,A,0.65
515,relevance_impurity_centrality,1,3,MCC,0.0
516,relevance_impurity_centrality,1,4,A,0.75
517,relevance_impurity_centrality,1,4,MCC,0.19245008972987526
518,relevance_impurity_centrality,1,5,A,0.75
519,relevance_impurity_centrality,1,5,MCC,0.19245008972987526
520,relevance_impurity_centrality,1,6,A,0.75
521,relevance_impurity_centrality,1,6,MCC,0.19245008972987526
522,relevance_impurity_centrality,1,7,A,0.75
523,relevance_impurity_centrality,1,7,MCC,0.19245008972987526
524,relevance_impurity_centrality,1,8,A,0.75
525,relevance_impurity_centrality,1,8,MCC,0.19245008972987526
526,relevance_impurity_centrality,1,9,A,0.75
527,relevance_impurity_centrality,1,9,MCC,0.19245008972987526
528,relevance_impurity_centrality,1,10,A,0.75
529,relevance_impurity_centrality,1,10,MCC,0.19245008972987526
530,relevance_impurity_centrality,1,11,A,0.75
531,relevance_impurity_centrality,1,11,MCC,0.19245008972987526
532,relevance_impurity_centrality,1,12,A,0.75
533,relevance_impurity_centrality,1,12,MCC,0.19245008972987526
534,relevance_impurity_centrality,1,13,A,0.75
535,relevance_impurity_centrality,1,13,MCC,0.19245008972987526
536,relevance_impurity_centrality,1,14,A,0.75
537,relevance_impurity_centrality,1,14,MCC,0.19245008972987526
538,relevance_impurity_centrality,1,15,A,0.75
539,relevance_impurity_centrality,1,15,MCC,0.19245008972987526
540,relevance_impurity_centrality,1,16,A,0.75
541,relevance_impurity_centrality,1,16,MCC,0.19245008972987526
542,relevance_impurity_centrality,1,17,A,0.75
543,relevance_impurity_centrality,1,17,MCC,0.19245008972987526
544,relevance_impurity_centrality,1,18,A,0.75
545,relevance_impurity_centrality,1,18,MCC,0.19245008972987526
546,relevance_impurity_centrality,1,19,A,0.75
547,relevance_impurity_centrality,1,19,MCC,0.19245008972987526
548,support_relevance_centrality,1,2,A,0.7
549,support_relevance_centrality,1,2,MCC,0.2
550,support_relevance_centrality,1,3,A,0.7
551,support_relevance_centrality,1,3,MCC,0.2
552,support_relevance_centrality,1,4,A,0.7
553,support_relevance_centrality,1,4,MCC,0.2
554,support_relevance_centrality,1,5,A,0.75
555,support_relevance_centrality,1,5,MCC,0.19245008972987526
556,support_relevance_centrality,1,6,A,0.75
557,support_relevance_centrality,1,6,MCC,0.19245008972987526
558,support_relevance_centrality,1,7,A,0.75
559,support_relevance_centrality,1,7,MCC,0.19245008972987526
560,support_relevance_centrality,1,8,A,0.75
561,support_relevance_centrality,1,8,MCC,0.19245008972987526
562,support_relevance_centrality,1,9,A,0.75
563,support_relevance_centrality,1,9,MCC,0.19245008972987526
564,support_relevance_centrality,1,10,A,0.75
565,support_relevance_centrality,1,10,MCC,0.19245008972987526
566,support_relevance_centrality,1,11,A,0.75
567,support_relevance_centrality,1,11,MCC,0.19245008972987526
568,support_relevance_centrality,1,12,A,0.75
569,support_relevance_centrality,1,12,MCC,0.19245008972987526
570,support_relevance_centrality,1,13,A,0.75
571,support_relevance_centrality,1,13,MCC,0.19245008972987526
572,support_relevance_centrality,1,14,A,0.75
573,support_relevance_centrality,1,14,MCC,0.19245008972987526
574,support_relevance_centrality,1,15,A,0.75
575,support_relevance_centrality,1,15,MCC,0.19245008972987526
576,support_relevance_centrality,1,16,A,0.75
577,support_relevance_centrality,1,16,MCC,0.19245008972987526
578,support_relevance_centrality,1,17,A,0.75
579,support_relevance_centrality,1,17,MCC,0.19245008972987526
580,support_relevance_centrality,1,18,A,0.75
581,support_relevance_centrality,1,18,MCC,0.19245008972987526
582,support_relevance_centrality,1,19,A,0.75
583,support_relevance_centrality,1,19,MCC,0.19245008972987526
584,confidence_relevance_centrality,1,2,A,0.7
