,method,fold,selected,metric,value
451,relevance_relevance_centrality,0,11,MCC,0.7271428173249503
452,relevance_relevance_centrality,0,12,A,0.875
453,relevance_relevance_centrality,0,12,MCC,0.7271428173249503
454,relevance_relevance_centrality,0,13,A,0.875
455,relevance_relevance_centrality,0,13,MCC,0.7271428173249503
456,relevance_relevance_centrality,0,14,A,0.875
457,relevance_relevance_centrality,0,14,MCC,0.7271428173249503
458,relevance_relevance_centrality,0,15,A,0.875
459,relevance_relevance_centrality,0,15,MCC,0.7271428173249503
460,relevance_relevance_centrality,0,16,A,0.875
461,relevance_relevance_centrality,0,16,MCC,0.7271428173249503
462,relevance_relevance_centrality,0,17,A,0.8645833333333334
463,relevance_relevance_centrality,0,17,MCC,0.7042971527455699
464,relevance_relevance_centrality,0,18,A,0.875
465,relevance_relevance_centrality,0,18,MCC,0.7271428173249503
466,relevance_relevance_centrality,0,19,A,0.875
467,relevance_relevance_centrality,0,19,MCC,0.7271428173249503
468,perm,1,2,A,0.9166666666666666
469,perm,1,2,MCC,0.8187718729837107
470,perm,1,3,A,0.96875
471,perm,1,3,MCC,0.9323780574747331
472,perm,1,4,A,0.9166666666666666
473,perm,1,4,MCC,0.8191376992166521
474,perm,1,5,A,0.9270833333333334
475,perm,1,5,MCC,0.8418742217643445
476,perm,1,6,A,0.9166666666666666
477,perm,1,6,MCC,0.8201405152224824
478,perm,1,7,A,0.9270833333333334
479,perm,1,7,MCC,0.8437861219029401
480,perm,1,8,A,0.9375
481,perm,1,8,MCC,0.8643383076541085
482,perm,1,9,A,0.9375
483,perm,1,9,MCC,0.8643383076541085
484,perm,1,10,A,0.9375
485,perm,1,10,MCC,0.8643383076541085
486,perm,1,11,A,0.9166666666666666
487,perm,1,11,MCC,0.8214111636628237
488,perm,1,12,A,0.875
489,perm,1,12,MCC,0.727639003642915
490,perm,1,13,A,0.875
491,perm,1,13,MCC,0.727639003642915
492,perm,1,14,A,0.875
493,perm,1,14,MCC,0.7302107728337236
494,perm,1,15,A,0.875
495,perm,1,15,MCC,0.7302107728337236
496,perm,1,16,A,0.8958333333333334
497,perm,1,16,MCC,0.7786493150554331
498,perm,1,17,A,0.8958333333333334
