,method,fold,selected,metric,value
507,equal_impurity_centrality,1,17,MCC,0.3619601012679395
508,equal_impurity_centrality,1,18,A,0.5878378378378378
509,equal_impurity_centrality,1,18,MCC,0.3619601012679395
510,equal_impurity_centrality,1,19,A,0.5878378378378378
511,equal_impurity_centrality,1,19,MCC,0.3619601012679395
512,relevance_impurity_centrality,1,2,A,0.5202702702702703
513,relevance_impurity_centrality,1,2,MCC,0.27921059739311105
514,relevance_impurity_centrality,1,3,A,0.5945945945945946
515,relevance_impurity_centrality,1,3,MCC,0.37194180510576696
516,relevance_impurity_centrality,1,4,A,0.5878378378378378
517,relevance_impurity_centrality,1,4,MCC,0.3619601012679395
518,relevance_impurity_centrality,1,5,A,0.5878378378378378
519,relevance_impurity_centrality,1,5,MCC,0.3619601012679395
520,relevance_impurity_centrality,1,6,A,0.5878378378378378
521,relevance_impurity_centrality,1,6,MCC,0.3619601012679395
522,relevance_impurity_centrality,1,7,A,0.5945945945945946
523,relevance_impurity_centrality,1,7,MCC,0.37194180510576696
524,relevance_impurity_centrality,1,8,A,0.5878378378378378
525,relevance_impurity_centrality,1,8,MCC,0.3619601012679395
526,relevance_impurity_centrality,1,9,A,0.5878378378378378
527,relevance_impurity_centrality,1,9,MCC,0.3619601012679395
528,relevance_impurity_centrality,1,10,A,0.5878378378378378
