,method,fold,selected,metric,value
325,confidence_relevance_centrality,0,2,MCC,0.2958603001072454
326,confidence_relevance_centrality,0,3,A,0.505
327,confidence_relevance_centrality,0,3,MCC,0.45724634802594927
328,confidence_relevance_centrality,0,4,A,0.57
329,confidence_relevance_centrality,0,4,MCC,0.5255465997822371
330,confidence_relevance_centrality,0,5,A,0.63
331,confidence_relevance_centrality,0,5,MCC,0.5908617215134085
332,confidence_relevance_centrality,0,6,A,0.69
333,confidence_relevance_centrality,0,6,MCC,0.6581567586341435
334,confidence_relevance_centrality,0,7,A,0.82
335,confidence_relevance_centrality,0,7,MCC,0.8007789138780896
336,confidence_relevance_centrality,0,8,A,0.805
337,confidence_relevance_centrality,0,8,MCC,0.7843361817953437
338,confidence_relevance_centrality,0,9,A,0.83
339,confidence_relevance_centrality,0,9,MCC,0.811223788907183
340,confidence_relevance_centrality,0,10,A,0.8
341,confidence_relevance_centrality,0,10,MCC,0.7783617681825017
342,confidence_relevance_centrality,0,11,A,0.815
343,confidence_relevance_centrality,0,11,MCC,0.7950851879159734
344,confidence_relevance_centrality,0,12,A,0.81
345,confidence_relevance_centrality,0,12,MCC,0.7908243836631735
346,confidence_relevance_centrality,0,13,A,0.84
347,confidence_relevance_centrality,0,13,MCC,0.8227709191282835
348,confidence_relevance_centrality,0,14,A,0.86
349,confidence_relevance_centrality,0,14,MCC,0.8449374684750295
350,confidence_relevance_centrality,0,15,A,0.87
351,confidence_relevance_centrality,0,15,MCC,0.8561979450007519
352,confidence_relevance_centrality,0,16,A,0.89
353,confidence_relevance_centrality,0,16,MCC,0.8781925777904283
354,confidence_relevance_centrality,0,17,A,0.895
355,confidence_relevance_centrality,0,17,MCC,0.883529695085972
356,confidence_relevance_centrality,0,18,A,0.905
357,confidence_relevance_centrality,0,18,MCC,0.8948671204067021
358,confidence_relevance_centrality,0,19,A,0.885
359,confidence_relevance_centrality,0,19,MCC,0.8725616177466461
360,lift_relevance_centrality,0,2,A,0.355
361,lift_relevance_centrality,0,2,MCC,0.2958603001072454
362,lift_relevance_centrality,0,3,A,0.505
363,lift_relevance_centrality,0,3,MCC,0.45724634802594927
364,lift_relevance_centrality,0,4,A,0.57
365,lift_relevance_centrality,0,4,MCC,0.5255465997822371
366,lift_relevance_centrality,0,5,A,0.63
367,lift_relevance_centrality,0,5,MCC,0.5908617215134085
368,lift_relevance_centrality,0,6,A,0.69
369,lift_relevance_centrality,0,6,MCC,0.6581567586341435
370,lift_relevance_centrality,0,7,A,0.82
371,lift_relevance_centrality,0,7,MCC,0.8007789138780896
372,lift_relevance_centrality,0,8,A,0.805
373,lift_relevance_centrality,0,8,MCC,0.7843361817953437
374,lift_relevance_centrality,0,9,A,0.83
375,lift_relevance_centrality,0,9,MCC,0.811223788907183
376,lift_relevance_centrality,0,10,A,0.8
377,lift_relevance_centrality,0,10,MCC,0.7783617681825017
378,lift_relevance_centrality,0,11,A,0.815
379,lift_relevance_centrality,0,11,MCC,0.7950851879159734
380,lift_relevance_centrality,0,12,A,0.81
381,lift_relevance_centrality,0,12,MCC,0.7908243836631735
382,lift_relevance_centrality,0,13,A,0.84
383,lift_relevance_centrality,0,13,MCC,0.8227709191282835
384,lift_relevance_centrality,0,14,A,0.86
385,lift_relevance_centrality,0,14,MCC,0.8449374684750295
386,lift_relevance_centrality,0,15,A,0.87
387,lift_relevance_centrality,0,15,MCC,0.8561979450007519
388,lift_relevance_centrality,0,16,A,0.89
389,lift_relevance_centrality,0,16,MCC,0.8781925777904283
390,lift_relevance_centrality,0,17,A,0.895
391,lift_relevance_centrality,0,17,MCC,0.883529695085972
392,lift_relevance_centrality,0,18,A,0.905
393,lift_relevance_centrality,0,18,MCC,0.8948671204067021
394,lift_relevance_centrality,0,19,A,0.885
395,lift_relevance_centrality,0,19,MCC,0.8725616177466461
396,equal_relevance_centrality,0,2,A,0.355
397,equal_relevance_centrality,0,2,MCC,0.2958603001072454
398,equal_relevance_centrality,0,3,A,0.505
399,equal_relevance_centrality,0,3,MCC,0.45724634802594927
400,equal_relevance_centrality,0,4,A,0.57
401,equal_relevance_centrality,0,4,MCC,0.5255465997822371
402,equal_relevance_centrality,0,5,A,0.63
403,equal_relevance_centrality,0,5,MCC,0.5908617215134085
404,equal_relevance_centrality,0,6,A,0.69
405,equal_relevance_centrality,0,6,MCC,0.6581567586341435
406,equal_relevance_centrality,0,7,A,0.82
407,equal_relevance_centrality,0,7,MCC,0.8007789138780896
408,equal_relevance_centrality,0,8,A,0.805
409,equal_relevance_centrality,0,8,MCC,0.7843361817953437
410,equal_relevance_centrality,0,9,A,0.83
411,equal_relevance_centrality,0,9,MCC,0.811223788907183
412,equal_relevance_centrality,0,10,A,0.8
413,equal_relevance_centrality,0,10,MCC,0.7783617681825017
414,equal_relevance_centrality,0,11,A,0.815
415,equal_relevance_centrality,0,11,MCC,0.7950851879159734
416,equal_relevance_centrality,0,12,A,0.81
417,equal_relevance_centrality,0,12,MCC,0.7908243836631735
418,equal_relevance_centrality,0,13,A,0.84
419,equal_relevance_centrality,0,13,MCC,0.8227709191282835
420,equal_relevance_centrality,0,14,A,0.86
421,equal_relevance_centrality,0,14,MCC,0.8449374684750295
422,equal_relevance_centrality,0,15,A,0.87
423,equal_relevance_centrality,0,15,MCC,0.8561979450007519
424,equal_relevance_centrality,0,16,A,0.89
425,equal_relevance_centrality,0,16,MCC,0.8781925777904283
426,equal_relevance_centrality,0,17,A,0.895
427,equal_relevance_centrality,0,17,MCC,0.883529695085972
428,equal_relevance_centrality,0,18,A,0.905
429,equal_relevance_centrality,0,18,MCC,0.8948671204067021
430,equal_relevance_centrality,0,19,A,0.885
431,equal_relevance_centrality,0,19,MCC,0.8725616177466461
432,relevance_relevance_centrality,0,2,A,0.355
433,relevance_relevance_centrality,0,2,MCC,0.2958603001072454
434,relevance_relevance_centrality,0,3,A,0.505
435,relevance_relevance_centrality,0,3,MCC,0.45724634802594927
436,relevance_relevance_centrality,0,4,A,0.57
437,relevance_relevance_centrality,0,4,MCC,0.5255465997822371
438,relevance_relevance_centrality,0,5,A,0.63
439,relevance_relevance_centrality,0,5,MCC,0.5908617215134085
440,relevance_relevance_centrality,0,6,A,0.69
441,relevance_relevance_centrality,0,6,MCC,0.6581567586341435
442,relevance_relevance_centrality,0,7,A,0.82
443,relevance_relevance_centrality,0,7,MCC,0.8007789138780896
444,relevance_relevance_centrality,0,8,A,0.805
445,relevance_relevance_centrality,0,8,MCC,0.7843361817953437
446,relevance_relevance_centrality,0,9,A,0.83
447,relevance_relevance_centrality,0,9,MCC,0.811223788907183
448,relevance_relevance_centrality,0,10,A,0.815
449,relevance_relevance_centrality,0,10,MCC,0.7949967173261905
450,relevance_relevance_centrality,0,11,A,0.825
451,relevance_relevance_centrality,0,11,MCC,0.8061155525335498
452,relevance_relevance_centrality,0,12,A,0.825
453,relevance_relevance_centrality,0,12,MCC,0.8060707097914611
454,relevance_relevance_centrality,0,13,A,0.85
455,relevance_relevance_centrality,0,13,MCC,0.8344466716164887
456,relevance_relevance_centrality,0,14,A,0.865
457,relevance_relevance_centrality,0,14,MCC,0.8510881972672878
458,relevance_relevance_centrality,0,15,A,0.875
459,relevance_relevance_centrality,0,15,MCC,0.8620215034367679
460,relevance_relevance_centrality,0,16,A,0.86
461,relevance_relevance_centrality,0,16,MCC,0.8451490290012699
462,relevance_relevance_centrality,0,17,A,0.89
463,relevance_relevance_centrality,0,17,MCC,0.8780461106464842
464,relevance_relevance_centrality,0,18,A,0.89
465,relevance_relevance_centrality,0,18,MCC,0.878143747265339
