,method,fold,selected,metric,value
349,shap,1,10,MCC,1.0
350,shap,1,11,A,1.0
351,shap,1,11,MCC,1.0
352,shap,1,12,A,1.0
353,shap,1,12,MCC,1.0
354,shap,1,13,A,1.0
355,shap,1,13,MCC,1.0
356,shap,1,14,A,1.0
357,shap,1,14,MCC,1.0
358,shap,1,15,A,1.0
359,shap,1,15,MCC,1.0
360,shap,1,16,A,1.0
361,shap,1,16,MCC,1.0
362,shap,1,17,A,1.0
363,shap,1,17,MCC,1.0
364,shap,1,18,A,1.0
365,shap,1,18,MCC,1.0
366,shap,1,19,A,1.0
367,shap,1,19,MCC,1.0
368,support_impurity_centrality,1,2,A,0.7
369,support_impurity_centrality,1,2,MCC,0.639362013091006
370,support_impurity_centrality,1,3,A,0.9
371,support_impurity_centrality,1,3,MCC,0.8767945989619056
372,support_impurity_centrality,1,4,A,1.0
373,support_impurity_centrality,1,4,MCC,1.0
374,support_impurity_centrality,1,5,A,1.0
375,support_impurity_centrality,1,5,MCC,1.0
376,support_impurity_centrality,1,6,A,1.0
377,support_impurity_centrality,1,6,MCC,1.0
378,support_impurity_centrality,1,7,A,1.0
379,support_impurity_centrality,1,7,MCC,1.0
380,support_impurity_centrality,1,8,A,1.0
381,support_impurity_centrality,1,8,MCC,1.0
382,support_impurity_centrality,1,9,A,1.0
383,support_impurity_centrality,1,9,MCC,1.0
384,support_impurity_centrality,1,10,A,1.0
385,support_impurity_centrality,1,10,MCC,1.0
386,support_impurity_centrality,1,11,A,1.0
387,support_impurity_centrality,1,11,MCC,1.0
388,support_impurity_centrality,1,12,A,1.0
389,support_impurity_centrality,1,12,MCC,1.0
390,support_impurity_centrality,1,13,A,1.0
391,support_impurity_centrality,1,13,MCC,1.0
392,support_impurity_centrality,1,14,A,1.0
393,support_impurity_centrality,1,14,MCC,1.0
394,support_impurity_centrality,1,15,A,1.0
395,support_impurity_centrality,1,15,MCC,1.0
396,support_impurity_centrality,1,16,A,1.0
397,support_impurity_centrality,1,16,MCC,1.0
398,support_impurity_centrality,1,17,A,1.0
399,support_impurity_centrality,1,17,MCC,1.0
400,support_impurity_centrality,1,18,A,1.0
401,support_impurity_centrality,1,18,MCC,1.0
402,support_impurity_centrality,1,19,A,1.0
403,support_impurity_centrality,1,19,MCC,1.0
404,confidence_impurity_centrality,1,2,A,0.8
405,confidence_impurity_centrality,1,2,MCC,0.7734020832408642
406,confidence_impurity_centrality,1,3,A,0.7
407,confidence_impurity_centrality,1,3,MCC,0.6844475644404533
408,confidence_impurity_centrality,1,4,A,1.0
409,confidence_impurity_centrality,1,4,MCC,1.0
410,confidence_impurity_centrality,1,5,A,1.0
411,confidence_impurity_centrality,1,5,MCC,1.0
412,confidence_impurity_centrality,1,6,A,1.0
413,confidence_impurity_centrality,1,6,MCC,1.0
414,confidence_impurity_centrality,1,7,A,1.0
415,confidence_impurity_centrality,1,7,MCC,1.0
416,confidence_impurity_centrality,1,8,A,1.0
417,confidence_impurity_centrality,1,8,MCC,1.0
418,confidence_impurity_centrality,1,9,A,1.0
419,confidence_impurity_centrality,1,9,MCC,1.0
420,confidence_impurity_centrality,1,10,A,1.0
421,confidence_impurity_centrality,1,10,MCC,1.0
422,confidence_impurity_centrality,1,11,A,1.0
423,confidence_impurity_centrality,1,11,MCC,1.0
424,confidence_impurity_centrality,1,12,A,1.0
425,confidence_impurity_centrality,1,12,MCC,1.0
426,confidence_impurity_centrality,1,13,A,1.0
427,confidence_impurity_centrality,1,13,MCC,1.0
428,confidence_impurity_centrality,1,14,A,1.0
429,confidence_impurity_centrality,1,14,MCC,1.0
430,confidence_impurity_centrality,1,15,A,1.0
431,confidence_impurity_centrality,1,15,MCC,1.0
432,confidence_impurity_centrality,1,16,A,1.0
433,confidence_impurity_centrality,1,16,MCC,1.0
434,confidence_impurity_centrality,1,17,A,1.0
435,confidence_impurity_centrality,1,17,MCC,1.0
436,confidence_impurity_centrality,1,18,A,1.0
437,confidence_impurity_centrality,1,18,MCC,1.0
438,confidence_impurity_centrality,1,19,A,1.0
439,confidence_impurity_centrality,1,19,MCC,1.0
440,lift_impurity_centrality,1,2,A,0.8
441,lift_impurity_centrality,1,2,MCC,0.7734020832408642
442,lift_impurity_centrality,1,3,A,1.0
443,lift_impurity_centrality,1,3,MCC,1.0
444,lift_impurity_centrality,1,4,A,1.0
445,lift_impurity_centrality,1,4,MCC,1.0
446,lift_impurity_centrality,1,5,A,1.0
447,lift_impurity_centrality,1,5,MCC,1.0
448,lift_impurity_centrality,1,6,A,1.0
449,lift_impurity_centrality,1,6,MCC,1.0
450,lift_impurity_centrality,1,7,A,1.0
451,lift_impurity_centrality,1,7,MCC,1.0
452,lift_impurity_centrality,1,8,A,1.0
453,lift_impurity_centrality,1,8,MCC,1.0
454,lift_impurity_centrality,1,9,A,1.0
455,lift_impurity_centrality,1,9,MCC,1.0
456,lift_impurity_centrality,1,10,A,1.0
457,lift_impurity_centrality,1,10,MCC,1.0
458,lift_impurity_centrality,1,11,A,1.0
459,lift_impurity_centrality,1,11,MCC,1.0
460,lift_impurity_centrality,1,12,A,1.0
461,lift_impurity_centrality,1,12,MCC,1.0
462,lift_impurity_centrality,1,13,A,1.0
463,lift_impurity_centrality,1,13,MCC,1.0
464,lift_impurity_centrality,1,14,A,1.0
465,lift_impurity_centrality,1,14,MCC,1.0
466,lift_impurity_centrality,1,15,A,1.0
467,lift_impurity_centrality,1,15,MCC,1.0
468,lift_impurity_centrality,1,16,A,1.0
469,lift_impurity_centrality,1,16,MCC,1.0
470,lift_impurity_centrality,1,17,A,1.0
471,lift_impurity_centrality,1,17,MCC,1.0
472,lift_impurity_centrality,1,18,A,1.0
473,lift_impurity_centrality,1,18,MCC,1.0
474,lift_impurity_centrality,1,19,A,1.0
475,lift_impurity_centrality,1,19,MCC,1.0
476,equal_impurity_centrality,1,2,A,0.8
477,equal_impurity_centrality,1,2,MCC,0.7734020832408642
478,equal_impurity_centrality,1,3,A,0.7
479,equal_impurity_centrality,1,3,MCC,0.6844475644404533
480,equal_impurity_centrality,1,4,A,1.0
481,equal_impurity_centrality,1,4,MCC,1.0
482,equal_impurity_centrality,1,5,A,1.0
483,equal_impurity_centrality,1,5,MCC,1.0
484,equal_impurity_centrality,1,6,A,1.0
485,equal_impurity_centrality,1,6,MCC,1.0
486,equal_impurity_centrality,1,7,A,1.0
487,equal_impurity_centrality,1,7,MCC,1.0
488,equal_impurity_centrality,1,8,A,1.0
489,equal_impurity_centrality,1,8,MCC,1.0
490,equal_impurity_centrality,1,9,A,1.0
491,equal_impurity_centrality,1,9,MCC,1.0
492,equal_impurity_centrality,1,10,A,1.0
493,equal_impurity_centrality,1,10,MCC,1.0
494,equal_impurity_centrality,1,11,A,1.0
495,equal_impurity_centrality,1,11,MCC,1.0
496,equal_impurity_centrality,1,12,A,1.0
497,equal_impurity_centrality,1,12,MCC,1.0
498,equal_impurity_centrality,1,13,A,1.0
499,equal_impurity_centrality,1,13,MCC,1.0
500,equal_impurity_centrality,1,14,A,1.0
501,equal_impurity_centrality,1,14,MCC,1.0
502,equal_impurity_centrality,1,15,A,1.0
503,equal_impurity_centrality,1,15,MCC,1.0
504,equal_impurity_centrality,1,16,A,1.0
505,equal_impurity_centrality,1,16,MCC,1.0
506,equal_impurity_centrality,1,17,A,1.0
507,equal_impurity_centrality,1,17,MCC,1.0
508,equal_impurity_centrality,1,18,A,1.0
509,equal_impurity_centrality,1,18,MCC,1.0
