,method,fold,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19,X20,X21,X22,X23,X24,X25,X26,X27,X28,X29,X30,X31,X32,X33,X34,X35,X36,X37,X38,X39,X40,X41,X42,X43,X44,X45,X46,X47,X48,X49,X50,X51,X52,X53,X54,X55,X56,X57,X58,X59,X60,X61,X62,X63,X64,X65,X66,X67,X68,X69,X70,X71,X72,X73,X74,X75,X76,X77,X78,X79,X80,X81,X82,X83,X84,X85,X86,X87,X88,X89,X90,X91,X92,X93,X94,X95,X96,X97,X98,X99,X100
60,support_relevance_centrality,4,0.09516657193942313,2.1219173389294345e-05,0.013749578658123127,0.0011441311394822023,2.677808434476812e-08,0.0,0.02918549139225653,1.7035550778974169e-06,0.00871876834331837,0.0,0.0846478484296378,0.0,0.0,0.0,0.0,0.10578505385269858,0.024830508026444813,0.0,0.0,0.00010181020488106005,0.0,0.0,0.0,0.00029277861597001224,0.019199047763612098,0.002579194917881666,0.0,0.0002426525772798579,0.0,0.004416051255083219,0.0,0.0,0.001159049010722448,1.772112024420251e-06,0.0,0.015674146457097336,0.0,0.0009184323922890061,0.0,0.0,0.0,0.00013088465850545755,0.0,0.0,0.0,0.06760893553541397,0.00033080434493364087,0.0,0.0,0.0001655817596795755,0.0,0.0,0.006291325275059702,0.0,0.0,0.004664569215720998,2.7132220548972598e-06,0.0008125119544753471,3.096544043800175e-05,0.030354983328531357,0.0,0.0,0.008062688132064406,0.0,8.948229134074151e-05,0.0,0.0,0.19988537077854296,8.490997305142315e-06,0.0,0.0023448435888370213,0.0011666395181921803,0.0,0.0020361542873143473,0.054768839680249815,0.0,0.0,0.0,0.0003263882610204853,0.009503228714504661,3.0006507235446524e-09,0.0,0.0,0.04668560519644734,0.0033550312876719137,0.010732300274235149,0.00043183271689944546,3.895322465555055e-06,0.0,0.003990666778138467,4.3022844820435855e-06,0.0,0.0017111316367976967,0.0,0.0622611193036574,0.006209224044777876,0.002537597028117741,0.00030476351205398065,0.003005353042798362,0.062345936991844375
61,confidence_relevance_centrality,4,0.05529599693223087,5.1416746035597865e-05,0.023346475385287575,0.0032613415884667814,2.975687298776064e-07,0.0,0.04125465214353136,3.523840313398346e-06,0.007785988036202584,0.0,0.06700865708768637,0.0,0.0,0.0,0.0,0.07986023977224875,0.03511187138227749,0.0,0.0,0.0003423527971074733,0.0,0.0,0.0,0.00032926763502711624,0.011908110819441646,0.006259377963754177,0.0,0.0003335902141410411,0.0,0.008160069525274913,0.0,0.0,0.001703140493198327,1.011342186881484e-05,0.0,0.024144453369997942,0.0,0.0010840703220614642,0.0,0.0,0.0,0.00017143091799342163,0.0,0.0,0.0,0.07718381219556765,0.0004326806112365054,0.0,0.0,0.0002264028232257652,0.0,0.0,0.004961476068865669,0.0,0.0,0.008838167203503503,5.4267141519177384e-06,0.0025801989169066965,5.839394968676501e-05,0.04675024107429399,0.0,0.0,0.008124812705646602,0.0,6.540247703268822e-05,0.0,0.0,0.19181055906588163,1.378213115747861e-05,0.0,0.005647109339165984,0.0016724849118848195,0.0,0.0010353359200508598,0.07104809353530979,0.0,0.0,0.0,0.00046521348843954377,0.004345488673551593,5.0899892543214396e-08,0.0,0.0,0.008320872945321672,0.002764276541505095,0.016667548642541167,0.0007351551472187878,1.3214401367700146e-05,0.0,0.0038299210868384605,9.451722880840356e-06,0.0,0.0020448414528965527,0.0,0.07143911306816172,0.012283426427491412,0.0020468687362533884,0.0004822179755406765,0.003981865078383493,0.08268965610527004
62,lift_relevance_centrality,4,0.0552801093589575,5.1409340749601667e-05,0.023322002927807003,0.0032635669077854595,2.975135727301875e-07,0.0,0.041286798284059734,3.5207733440144103e-06,0.00778191209946418,0.0,0.06694546737479365,0.0,0.0,0.0,0.0,0.0799158897724104,0.03507495526906706,0.0,0.0,0.0003425076921413146,0.0,0.0,0.0,0.00032917698619425113,0.011896696787130031,0.006252989811218107,0.0,0.0003335315269662503,0.0,0.00815305718725113,0.0,0.0,0.0017020609814462186,1.0103024197065693e-05,0.0,0.02411930168262411,0.0,0.0010848336323300589,0.0,0.0,0.0,0.00017125159640291388,0.0,0.0,0.0,0.07723989633772138,0.0004330154948255874,0.0,0.0,0.0002262226016909862,0.0,0.0,0.0049631485109926056,0.0,0.0,0.008829242829933925,5.430297197584251e-06,0.002577871425478145,5.8416202450090517e-05,0.04678603139801667,0.0,0.0,0.008129782064604938,0.0,6.533769958501782e-05,0.0,0.0,0.19188737011489224,1.3787015194817249e-05,0.0,0.005651382909872291,0.0016732093288405858,0.0,0.001034842087194564,0.07109977762514831,0.0,0.0,0.0,0.0004655666839653086,0.004341946059521859,5.085345757464234e-08,0.0,0.0,0.008317326646371359,0.0027619081948932127,0.016650660546181736,0.0007351602823706433,1.3213934108206343e-05,0.0,0.0038261345850892805,9.451466857665816e-06,0.0,0.002046222323633933,0.0,0.07136939326888703,0.012286567404746991,0.002045392477578578,0.0004817769098584299,0.003984606949865088,0.08266841693906059
63,equal_relevance_centrality,4,0.062185909005405174,5.051962640357776e-05,0.02293912597052463,0.003204437684751997,2.9237674924811145e-07,0.0,0.040534840774595286,3.462356330668968e-06,0.00914577213226769,0.0,0.0658394897166698,0.0,0.0,0.0,0.0,0.0784668379247667,0.03449923928159579,0.0,0.0,0.00033637942385764786,0.0,0.0,0.0,0.00032352257174817704,0.014884605843948462,0.0061501643069500275,0.0,0.00032776973048094087,0.0,0.008017692592967592,0.0,0.0,0.0017097229808404578,9.936962835426501e-06,0.0,0.023723180831521418,0.0,0.0010651554578703626,0.0,0.0,0.0,0.00016843979051210162,0.0,0.0,0.0,0.07583710866931072,0.00042513119785149683,0.0,0.0,0.00022245254567766854,0.0,0.0,0.005092701373995077,0.0,0.0,0.008683958819646427,5.332028817305623e-06,0.002535179593799952,5.737509177189575e-05,0.045934542643273395,0.0,0.0,0.008566520847451792,0.0,6.426133429899312e-05,0.0,0.0,0.18846384750915227,1.354166046678399e-05,0.0,0.005549199197968576,0.0016433033871016197,0.0,0.0015267605850256118,0.06982554076826575,0.0,0.0,0.0,0.00045709644125669166,0.005385571564694651,5.001179097341422e-08,0.0,0.0,0.010464307001428514,0.002716045431119387,0.01637673317369525,0.0007223281566757846,1.2983836429106997e-05,0.0,0.003763096605302586,9.28680917457538e-06,0.0,0.00200916304939564,0.0,0.07019264307989796,0.012069105144130779,0.0021552547981950514,0.00047380423398513306,0.003912389477352655,0.08124688658800676
64,relevance_relevance_centrality,4,0.09493610354057683,2.1464658322642886e-05,0.013896037140139395,0.0011583445947159045,2.7078022243087183e-08,0.0,0.029550398030331666,1.721733454263747e-06,0.008648955586709679,0.0,0.08555527355162536,0.0,0.0,0.0,0.0,0.1071034292023389,0.025094952373514997,0.0,0.0,0.00010296329676368597,0.0,0.0,0.0,0.0002959421665539476,0.018989321039504268,0.0026067394856406413,0.0,0.0002453063526148295,0.0,0.004464093231839981,0.0,0.0,0.0011691185408088868,1.790997542514389e-06,0.0,0.01584126589687749,0.0,0.0009298567192794473,0.0,0.0,0.0,0.00013227847655368548,0.0,0.0,0.0,0.06845185007636831,0.00033494012352422437,0.0,0.0,0.00016737553912841828,0.0,0.0,0.006349813953711357,0.0,0.0,0.004714402553353872,2.747108182512023e-06,0.0008213772672425936,3.134012222834919e-05,0.03073402166183176,0.0,0.0,0.008086806704983684,0.0,9.043540258453884e-05,0.0,0.0,0.20234615945952084,8.596459370891068e-06,0.0,0.0023740802999824575,0.0011803975901908124,0.0,0.001991793752425661,0.05545009526139725,0.0,0.0,0.0,0.00033046743506519874,0.009455074645123554,3.0328787399536234e-09,0.0,0.0,0.03769356491127747,0.003391044857989284,0.010846884858187274,0.00043670652887881507,3.9408164463732165e-06,0.0,0.004033292560612444,4.355619590107568e-06,0.0,0.0017324076158912992,0.0,0.06292865132926327,0.0062852570022083306,0.0025629359072624923,0.00030803838391428985,0.003042735262767744,0.06306302220288452
65,perm,5,0.026587887740029535,0.0,0.0,0.0,-0.02363367799113743,0.04579025110782866,0.016248153618906903,0.0,0.0,0.0,0.0,0.0,0.00738552437223041,0.026587887740029535,0.017725258493352984,0.0,0.0,0.04283604135893652,-0.01624815361890692,0.011816838995568657,0.004431314623338246,0.025110782865583454,0.04579025110782868,0.0,0.07237813884785824,0.03249630723781389,0.020679468242245147,0.011816838995568657,0.0,0.0,0.0,0.0,0.0,0.010339734121122574,0.0,0.0,0.0,0.0,0.0,0.0,0.07237813884785824,-0.013293943870014736,0.0,0.0,0.0,0.04431314623338256,-0.001477104874446082,0.0,0.0,0.001477104874446082,0.001477104874446082,0.0,0.0,0.019202363367799066,-3.968596336178554e-17,0.0,0.0,0.002954209748892164,0.011816838995568657,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.016248153618906944,0.0,0.0,0.0,0.0,0.001477104874446082,0.0457902511078287,0.07385524372230433,0.048744460856720864,0.0,0.002954209748892164,0.026587887740029514,0.010339734121122574,0.025110782865583433,0.03840472673559823,0.0,0.0,0.0,0.013293943870014757,0.025110782865583395,0.05465288035450522,-0.013293943870014736,0.0,0.03249630723781389,0.001477104874446082,0.008862629246676492,0.05317577548005911,0.004431314623338246,-0.013293943870014736,0.017725258493353005,0.013293943870014736,-0.03692762186115221,0.0,0.06499261447562782
66,gini,5,0.03754884599768095,0.0,0.0,0.0,0.017592989836353348,0.019136293132641535,0.018865615609853375,0.0,0.0,0.0,0.0,0.0,0.004386408587298423,0.023003688944953752,0.01359739844792826,0.0,0.0,0.02874304104166306,0.025298321987644975,0.020243392142164137,0.017221948995683474,0.011441773626186796,0.014340048562596946,0.004386408587298423,0.014373702443812615,0.01930899668476694,0.025913474874231752,0.019290520965896295,0.0,0.0,0.0,0.0,0.0,0.03207919147795505,0.0,0.0,0.0,0.0,0.0,0.0,0.031488655632206326,0.006209902792797968,0.0,0.0,0.0,0.025797565224095338,0.013332168701305732,0.0,0.005166958475103264,0.01053216126965556,0.00769757273794808,0.0,0.0,0.011982768300553726,0.02508998945269221,0.0,0.0,0.016188325426246524,0.007996416490649888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021878063572958337,0.0,0.0,0.0,0.0,0.011152914040065406,0.029759619289352578,0.00945648665941728,0.026356678492859394,0.0,0.019398993006930185,0.009747448538747904,0.009548869063319868,0.03430345755397981,0.011415853724112857,0.0,0.0,0.0,0.010140127164104217,0.010308398736344693,0.01769312806233789,0.012512189017737266,0.0,0.023289892648042914,0.02477851164954415,0.010157250684305499,0.023689422298749988,0.024512550298345127,0.009895864803058714,0.010516189212379264,0.016377652071690216,0.026642773766734348,0.018602741844318836,0.04961037735069868
67,shap,5,0.020113339718377282,0.0,0.0,0.0,0.030462269406712313,0.03625355412599917,0.0017967191739553586,0.0,0.0,0.0,0.0,0.0,0.0014916482128549706,0.01981413839249851,0.005093452942405052,0.0,0.0,0.042344048638529676,0.004735849602866953,0.02575864917504277,0.06708312431093365,0.025949662033567595,0.022089460817080717,0.0001749018842267816,0.04114597887714561,0.017723942736902937,0.004797393315299044,0.0038011323079680105,0.0,0.0,0.0,0.0,0.0,0.0017640283734127464,0.0,0.0,0.0,0.0,0.0,0.0,0.024174534649730933,0.0005021745269391507,0.0,0.0,0.0,0.025918488186749234,0.0054013478731575965,0.0,0.00041252208203379595,0.0001516032472216557,0.0001719164277350984,0.0,0.0,0.0018689048574804367,0.039042909427019684,0.0,0.0,0.0010931662689424972,0.0008775117466574468,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0420573038513346,0.0,0.0,0.0,0.0,0.0017091835545799368,0.027776955343710573,0.013539493833251023,0.019824835092628234,0.0,0.009481293653924458,0.012570500335971357,0.011527129891350808,0.011841412296121427,0.0030975551782990024,0.0,0.0,0.0,0.025119204579363282,0.017730099195022067,0.04090833961988474,0.0005580049882971204,0.0,0.05695952488526149,0.026630116355825562,0.018812126749619282,0.01282673871958848,0.0038858978421128726,0.0010952471432875382,0.001872287866732049,0.005843499996713095,0.046980351153517695,0.01612652510926343,0.09921799942489322
68,support_impurity_centrality,5,0.03759499021963866,0.0,0.0,0.0,0.012349915627552385,0.015121771304601905,0.012511879428406848,0.0,0.0,0.0,0.0,0.0,0.005969150648732319,0.01201422366856169,0.014541637099200158,0.0,0.0,0.0293757488343127,0.015320925811253943,0.01059026654287051,0.016323378843441153,0.008570133127621749,0.021697069180587066,0.0048893534395477245,0.02139834524415762,0.026336057692538706,0.025427418000580397,0.018510132926521698,0.0,0.0,0.0,0.0,0.0,0.044680527014163654,0.0,0.0,0.0,0.0,0.0,0.0,0.03842215939842954,0.007299889192070769,0.0,0.0,0.0,0.023640106719007094,0.01592065810752832,0.0,0.003004575722432576,0.019501487116316114,0.005461723816367345,0.0,0.0,0.02646629143033058,0.021509475664395695,0.0,0.0,0.011840770702828143,0.015804066621927255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016910317839097442,0.0,0.0,0.0,0.0,0.014419039884204468,0.03556328767667195,0.032871343522799946,0.03295785619702232,0.0,0.018027478952983685,0.015275400734874033,0.0030541765483504163,0.028550609787895264,0.023262907097439462,0.0,0.0,0.0,0.014012073527875087,0.005841552388997068,0.013743177728912676,0.021065166938497342,0.0,0.014504147754302211,0.016358638646893017,0.007991200265550445,0.02362964785815649,0.029846544020780852,0.010563396128841588,0.01200366376446909,0.01383424178113503,0.013373952949739452,0.014363093035653796,0.02588295582293254
69,confidence_impurity_centrality,5,0.032320517430720244,0.0,0.0,0.0,0.009718541510649423,0.01108717145222275,0.0076907815091134925,0.0,0.0,0.0,0.0,0.0,0.02413436154452037,0.0112180611877632,0.012938865895252994,0.0,0.0,0.024654347865558358,0.012396483644920929,0.009720205383883391,0.013158296596617516,0.004847073115983577,0.022407875233862513,0.02048209493560136,0.01699811633972427,0.023878010166782822,0.023014577916282496,0.02251266059252986,0.0,0.0,0.0,0.0,0.0,0.03752760973672423,0.0,0.0,0.0,0.0,0.0,0.0,0.05216838819654656,0.014905666719941804,0.0,0.0,0.0,0.015837058591786603,0.010500303516236027,0.0,0.010429545594997766,0.013672029271337562,0.004496159346009934,0.0,0.0,0.03595351716741227,0.01394011208252058,0.0,0.0,0.012228725447307997,0.01377256211347168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01389528261014064,0.0,0.0,0.0,0.0,0.01816091520832796,0.037063408482250634,0.016335970351166768,0.02782280921304359,0.0,0.02165440744886703,0.013643300381563556,0.0010848887667895776,0.02360789240280269,0.026251721634785275,0.0,0.0,0.0,0.014078890049585145,0.00495401376213189,0.008547775591746139,0.024900023719563836,0.0,0.028976306803097117,0.012221670919577746,0.007722347450590819,0.027198534781289915,0.05041792484119097,0.00936563253065875,0.010049272560107837,0.00869601879821694,0.019027649177234415,0.02044421851919352,0.015269403889794723
70,lift_impurity_centrality,5,0.032653391580289216,0.0,0.0,0.0,0.010223448268641175,0.01075549289466628,0.008162728311145227,0.0,0.0,0.0,0.0,0.0,0.024404929439207152,0.011723519894184329,0.013450493868850354,0.0,0.0,0.02405539563010754,0.01279994593127701,0.01004916945624589,0.013746987984010658,0.005145147988530984,0.023161608060009917,0.020517458583211082,0.017770188141919257,0.023738778541130722,0.022818768749014076,0.023233636786720732,0.0,0.0,0.0,0.0,0.0,0.03785005960571275,0.0,0.0,0.0,0.0,0.0,0.0,0.048538464531879426,0.0156530011454823,0.0,0.0,0.0,0.015202736893765117,0.011085143179455971,0.0,0.010439848096140692,0.014341734271393488,0.004750059283068406,0.0,0.0,0.035990110637625,0.014491122885169204,0.0,0.0,0.012724348373062487,0.014521599824295038,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01447912936683787,0.0,0.0,0.0,0.0,0.019246798700126338,0.03521561222236567,0.01699536352135408,0.027804445637783577,0.0,0.02210382300824911,0.013866895499820904,0.001150953288167717,0.02141234151058103,0.026806064571874143,0.0,0.0,0.0,0.01452657218011696,0.005260088510343402,0.008967976762546527,0.02615786432518372,0.0,0.028913069363105018,0.011959529594443736,0.00819960865758677,0.02665508693189857,0.04664744541322267,0.009896999278014651,0.010574441440767095,0.009117388616461594,0.01664289317119544,0.019673961115808616,0.01372632847593356
71,equal_impurity_centrality,5,0.0323213346654323,0.0,0.0,0.0,0.009718519283807037,0.011087146095247932,0.007690763919870474,0.0,0.0,0.0,0.0,0.0,0.024134306347899606,0.011218035531436311,0.012938836303350488,0.0,0.0,0.024654291479700094,0.01239645529347665,0.009720183153235635,0.013158266502864847,0.004847062030459061,0.022407823985811513,0.020482048091916498,0.016998077464091304,0.023878174405663227,0.023014525280668875,0.02251260910482894,0.0,0.0,0.0,0.0,0.0,0.0375275239090035,0.0,0.0,0.0,0.0,0.0,0.0,0.05216826888455508,0.014905632629856943,0.0,0.0,0.0,0.015837022371556975,0.010500279501460662,0.0,0.010429521742049683,0.013671998002649831,0.004496149063044633,0.0,0.0,0.03595343493972837,0.013940911784093877,0.0,0.0,0.012228697479536003,0.013772530614859774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013895250830860163,0.0,0.0,0.0,0.0,0.018160873673309617,0.037063323716183864,0.016335932989898327,0.027822745580738845,0.0,0.02165435792403856,0.013643269178580384,0.0010848862855889162,0.023607838410245996,0.026251661595644783,0.0,0.0,0.0,0.014078857850384294,0.004954002432028196,0.008547756042510216,0.024899966771831296,0.0,0.02897624053267953,0.012221988437175974,0.007722329789154744,0.02719847257673535,0.05041780953260607,0.009365611110938737,0.010049249576865234,0.008695998909940598,0.01902760565994751,0.020444171762134117,0.01526936896782282
72,relevance_impurity_centrality,5,0.0375355469646065,0.0,0.0,0.0,0.012345215504221931,0.015122934550023002,0.012507255018174113,0.0,0.0,0.0,0.0,0.0,0.005974474439281986,0.012009061719167841,0.014559333546757744,0.0,0.0,0.029399685228163396,0.015320681311383307,0.010584723427973725,0.016343762838855424,0.008566562636469162,0.021713286906830394,0.00488973818441006,0.0213891351560835,0.026355432483883872,0.02541331324405375,0.018533284405207785,0.0,0.0,0.0,0.0,0.0,0.04466919862197303,0.0,0.0,0.0,0.0,0.0,0.0,0.03843513983465479,0.007308297423751345,0.0,0.0,0.0,0.023653969091927247,0.015914778416981554,0.0,0.003004788178017331,0.0195152936138769,0.0054691366229046,0.0,0.0,0.026459147055924705,0.02149777777426577,0.0,0.0,0.011855133495101878,0.0158052483607366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016902331264187432,0.0,0.0,0.0,0.0,0.014415038067400007,0.03555784655436681,0.032859677369366826,0.03297613608113834,0.0,0.018020797101170986,0.01529174889679533,0.0030529313883623298,0.02854357213837527,0.02325028633303862,0.0,0.0,0.0,0.014029125561761193,0.00583929911740384,0.013754099135395957,0.02106672206081656,0.0,0.01451785551423622,0.01633256616113466,0.007987947406209516,0.0236227543467984,0.029845737363977328,0.010567865868985398,0.012016508186728125,0.013830560108209048,0.013376504739543462,0.014350046145273933,0.02584070703366117
73,support_relevance_centrality,5,0.012829442294596795,0.0,0.0,0.0,0.026831596176667735,0.027791095496446955,0.010702166030418809,0.0,0.0,0.0,0.0,0.0,5.895120540901516e-08,0.0239311732857902,0.003999243636332939,0.0,0.0,0.056929235780526104,0.0004263273385219796,0.01956659179271775,0.05237374047126227,0.004411424885547391,0.002643205872218384,2.3896597323045713e-08,0.009233105272388888,0.010887485163625558,0.000763366638809502,0.0006020775718723069,0.0,0.0,0.0,0.0,0.0,0.00010416103007928918,0.0,0.0,0.0,0.0,0.0,0.0,0.06834939157530968,2.608847148937656e-07,0.0,0.0,0.0,0.03287741638375065,0.0002012547675191687,0.0,1.8639260475446078e-07,6.182470075197451e-05,5.6198867608650786e-06,0.0,0.0,3.405984494113063e-05,0.016297568198405152,0.0,0.0,0.00795913055939491,6.767120790754598e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.028468051817201346,0.0,0.0,0.0,0.0,0.0005640614987206978,0.006027693843453662,0.11157680484950792,0.01038974151546562,0.0,0.000205139314481331,0.014733992643027109,0.00011789807918598072,0.03038444028961647,0.00019330806813715686,0.0,0.0,0.0,0.009673250128412941,0.01040087574069871,0.0007324660359563317,7.5615557784994446e-06,0.0,0.09164821006546882,0.03062136853326726,0.008427976245498646,0.002303001345014004,0.0020936333922194606,5.681220363901384e-05,2.8109771624404364e-05,0.0001595011452263633,0.0233981533644683,0.008723594732950682,0.21918444783329294
74,confidence_relevance_centrality,5,0.014793071449243075,0.0,0.0,0.0,0.03129642344165378,0.03125414166288933,0.010255249511699583,0.0,0.0,0.0,0.0,0.0,3.358594985513199e-07,0.01805329789608311,0.004733053122318122,0.0,0.0,0.0672171685011971,0.0003663890785864018,0.025757237690697554,0.05531912918172297,0.006514934624085767,0.006862125151451963,1.5113678879331408e-07,0.01214323370347917,0.009638858456568006,0.0008258027489807388,0.0007942362540651673,0.0,0.0,0.0,0.0,0.0,0.0001265686350889489,0.0,0.0,0.0,0.0,0.0,0.0,0.05568693809795849,6.507276984785708e-07,0.0,0.0,0.0,0.04494067898076493,0.0003174207738753088,0.0,8.312521732749974e-07,7.009806741488186e-05,6.339347338690192e-06,0.0,0.0,4.676423131499188e-05,0.02521164321055614,0.0,0.0,0.0076967064215824445,7.922924574930888e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.033461303203053294,0.0,0.0,0.0,0.0,0.00035922268465582446,0.012427634066493184,0.08935431612003858,0.015623530222269442,0.0,0.00018395442524852233,0.019260514697899633,7.010226536093903e-05,0.038185814496830055,0.00021505081194868813,0.0,0.0,0.0,0.016794652129758936,0.015627162585419314,0.0006713032873575417,1.3371404766746805e-05,0.0,0.05143569220730382,0.03616178224646663,0.012690902838409991,0.0025257719801476224,0.003154618682468215,6.8330606203763e-05,4.728901188207895e-05,0.0002257983094638894,0.029317497099737303,0.013576589843748425,0.17853908631054247
75,lift_relevance_centrality,5,0.014804266619799496,0.0,0.0,0.0,0.03131982508607397,0.03125509271888175,0.0102626385710877,0.0,0.0,0.0,0.0,0.0,3.360398670197069e-07,0.01806785060204376,0.004728655823541963,0.0,0.0,0.06714758799125685,0.0003660892178005233,0.025777051429893144,0.05526379477347356,0.006519897480090536,0.006855392578834139,1.5107479070902455e-07,0.01215304073888132,0.009629755298581275,0.0008263501597554465,0.0007934309646262083,0.0,0.0,0.0,0.0,0.0,0.00012655679110376377,0.0,0.0,0.0,0.0,0.0,0.0,0.0556311010596951,6.510252966144072e-07,0.0,0.0,0.0,0.0448966622360531,0.0003176369376258954,0.0,8.308883627823717e-07,7.007013851151626e-05,6.34364915490881e-06,0.0,0.0,4.6764486445104495e-05,0.025206277746119873,0.0,0.0,0.007689112803180667,7.924532290612461e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.033487429700594075,0.0,0.0,0.0,0.0,0.0003594897903987949,0.012415671281645398,0.08942048476148101,0.015608130324583847,0.0,0.00018377273391570253,0.019242220157155796,7.006149604093313e-05,0.03816208733324712,0.0002151821788880303,0.0,0.0,0.0,0.016778309344560673,0.0156394101287627,0.0006708366807619953,1.3358716254145199e-05,0.0,0.05138491735030712,0.03618864195374993,0.012700480531359033,0.002526876355866233,0.00315692080451167,6.833597016661102e-05,4.726816177496712e-05,0.00022588194643879391,0.029337006385359115,0.01358701342420525,0.17866775223423625
76,equal_relevance_centrality,5,0.014791312221068827,0.0,0.0,0.0,0.03129270159456742,0.03125042484405533,0.01025402993238931,0.0,0.0,0.0,0.0,0.0,3.3581955731974624e-07,0.018051150953819914,0.004732490256084997,0.0,0.0,0.06720917487140723,0.00036634550670263196,0.0257541745771047,0.05531255049581821,0.006514159852153961,0.006861309090774972,1.5111881523738806e-07,0.012141789600479267,0.009756634621501751,0.0008257045425016204,0.0007941418015506943,0.0,0.0,0.0,0.0,0.0,0.0001265535832378449,0.0,0.0,0.0,0.0,0.0,0.0,0.05568031567131939,6.506503123519064e-07,0.0,0.0,0.0,0.04493533452549721,0.000317383025421892,0.0,8.31153318737037e-07,7.00897311815594e-05,6.338593448027065e-06,0.0,0.0,4.6758669998428335e-05,0.02520864498039094,0.0,0.0,0.007695791110463168,7.9219823613965e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03345732390318012,0.0,0.0,0.0,0.0,0.0003591799650171177,0.012426156141907745,0.0893436898866057,0.01562167223391033,0.0,0.00018393254893914432,0.019258224190466928,7.00939286283866e-05,0.03818127334653886,0.00021502523758108144,0.0,0.0,0.0,0.01679265486872327,0.015625304165090705,0.0006712234543316122,1.3369814606645461e-05,0.0,0.05142957534920552,0.03615748179903235,0.01268939360525942,0.0025254716091770335,0.0031542435275124475,6.832248016124306e-05,4.7283388157329115e-05,0.000225771456977638,0.029314010591403098,0.013574975282536763,0.17851785400649262
77,relevance_relevance_centrality,5,0.01286927266094503,0.0,0.0,0.0,0.026914040278841814,0.02785151411437956,0.010734836281359132,0.0,0.0,0.0,0.0,0.0,5.9120900312189006e-08,0.024006365058434297,0.004004766084985213,0.0,0.0,0.05700480697219755,0.00042691584866426537,0.019627244398730856,0.05244308723116015,0.0044249219345687246,0.0026468315883599945,2.393692183687803e-08,0.009262065663073481,0.008556089330718289,0.0007656534781805772,0.0006028677011770234,0.0,0.0,0.0,0.0,0.0,0.00010436405444128388,0.0,0.0,0.0,0.0,0.0,0.0,0.06843940556143115,2.616835157420245e-07,0.0,0.0,0.0,0.032923830656837634,0.00020182606380061483,0.0,1.8668958060418262e-07,6.194654454702442e-05,5.63747475507475e-06,0.0,0.0,3.414544316128182e-05,0.01632939718112899,0.0,0.0,0.007969676244656533,6.785187007520231e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.028556858312488234,0.0,0.0,0.0,0.0,0.0005658234329894632,0.006036183343180967,0.11191621624421381,0.010403689177769092,0.0,0.00020540859598710434,0.014754506602316591,0.00011805511532510487,0.030431843941844717,0.00019389444423049656,0.0,0.0,0.0,0.00968656065878995,0.010433243184521972,0.0007335891729118404,7.571897854923079e-06,0.0,0.09176933316403925,0.030715702100082173,0.008453992358798552,0.002308346169914502,0.00210004617272914,5.692917777958219e-05,2.8169991571356986e-05,0.0001598888828575738,0.023466351494749176,0.00875057768119046,0.21986732753033472
78,perm,6,0.5483870967742103,-0.612903225806472,-0.5806451612903425,0.3870967741935605,-0.0,-0.0,-1.1612903225806832,-0.0,-0.0,-0.0,-0.16129032258065074,-0.0,-0.0,-0.0,-0.0,-1.0645161290322938,0.7419354838709914,-0.0,0.45161290322582004,-0.0,-0.25806451612904086,0.5483870967742095,-0.0,-0.0,0.12903225806451987,0.2903225806451697,-0.0,-0.0,-1.2903225806452034,-0.4838709677419517,-0.0,-0.8709677419355129,-0.0,0.7096774193548611,-0.0,0.12903225806451987,-0.0,0.16129032258064985,-0.25806451612903974,-0.0,-0.12903225806452073,0.5806451612903403,-0.0,-0.2903225806451697,-0.16129032258064985,0.25806451612903974,0.48387096774194954,0.09677419354838947,-0.06451612903225994,-0.29032258064517147,0.16129032258064985,-0.0,-0.0,-0.03225806451612997,0.7419354838709906,-0.0,0.22580645161290933,-0.354838709677431,-0.0,0.0322580645161291,-0.0,-0.0,-0.2903225806451706,0.3225806451612997,-0.0,-0.25806451612903974,-0.0,-0.16129032258064985,0.22580645161290977,0.2580645161290402,0.03225806451612997,-0.0,-0.6451612903226037,1.7741935483871534,-0.0,-0.0,0.6774193548387306,-0.5806451612903418,-0.0,-0.0,-0.0,0.7419354838709914,-0.0,-0.0,0.19354838709677982,-0.0,0.6129032258064698,-0.0,-0.0,-0.06451612903226037,0.29032258064517147,-0.0,-0.258064516129041,-0.4193548387096913,-1.419354838709724,-0.0,0.5483870967742103,-0.612903225806472,0.22580645161290977,1.1935483870968118
