,method,fold,selected,metric,value
379,lift_relevance_centrality,0,11,MCC,0.7699275864833156
380,lift_relevance_centrality,0,12,A,0.9747634069400631
381,lift_relevance_centrality,0,12,MCC,0.7699275864833156
382,lift_relevance_centrality,0,13,A,0.9810725552050473
383,lift_relevance_centrality,0,13,MCC,0.8291959315331483
384,lift_relevance_centrality,0,14,A,0.9779179810725552
385,lift_relevance_centrality,0,14,MCC,0.8076538349211344
386,lift_relevance_centrality,0,15,A,0.9716088328075709
387,lift_relevance_centrality,0,15,MCC,0.7497162323707838
388,lift_relevance_centrality,0,16,A,0.9747634069400631
389,lift_relevance_centrality,0,16,MCC,0.7699275864833156
390,lift_relevance_centrality,0,17,A,0.9779179810725552
391,lift_relevance_centrality,0,17,MCC,0.8076538349211344
392,lift_relevance_centrality,0,18,A,0.9779179810725552
393,lift_relevance_centrality,0,18,MCC,0.8076538349211344
394,lift_relevance_centrality,0,19,A,0.9779179810725552
395,lift_relevance_centrality,0,19,MCC,0.8076538349211344
396,equal_relevance_centrality,0,2,A,0.9810725552050473
397,equal_relevance_centrality,0,2,MCC,0.8151415124443631
398,equal_relevance_centrality,0,3,A,0.9873817034700315
399,equal_relevance_centrality,0,3,MCC,0.8774065388166192
400,equal_relevance_centrality,0,4,A,0.9747634069400631
401,equal_relevance_centrality,0,4,MCC,0.7528764860721069
402,equal_relevance_centrality,0,5,A,0.9779179810725552
403,equal_relevance_centrality,0,5,MCC,0.7766396946850983
404,equal_relevance_centrality,0,6,A,0.9747634069400631
405,equal_relevance_centrality,0,6,MCC,0.7528764860721069
406,equal_relevance_centrality,0,7,A,0.9779179810725552
407,equal_relevance_centrality,0,7,MCC,0.7916665598652735
408,equal_relevance_centrality,0,8,A,0.9747634069400631
409,equal_relevance_centrality,0,8,MCC,0.7699275864833156
410,equal_relevance_centrality,0,9,A,0.9716088328075709
411,equal_relevance_centrality,0,9,MCC,0.7497162323707838
412,equal_relevance_centrality,0,10,A,0.9747634069400631
413,equal_relevance_centrality,0,10,MCC,0.7699275864833156
414,equal_relevance_centrality,0,11,A,0.9716088328075709
415,equal_relevance_centrality,0,11,MCC,0.7497162323707838
416,equal_relevance_centrality,0,12,A,0.9779179810725552
417,equal_relevance_centrality,0,12,MCC,0.7916665598652735
418,equal_relevance_centrality,0,13,A,0.9779179810725552
419,equal_relevance_centrality,0,13,MCC,0.7916665598652735
420,equal_relevance_centrality,0,14,A,0.9810725552050473
421,equal_relevance_centrality,0,14,MCC,0.8291959315331483
